Product2.ProductCode,UnitPrice
GS-GSE-RSS-EBAS,8360
GS-GSE-RSS-EBAS,7425
GS-GSE-RSS-EBAS,5060
GS-GSE-RSS-EBAS,4345
GS-GSE-RSS-EBAS_MAINT,8360
GS-GSE-RSS-EBAS_MAINT,7425
GS-GSE-RSS-EBAS_MAINT,5060
GS-GSE-RSS-EBAS_MAINT,4345
GS-GSE-RSS-EBAS_LIC,8360
GS-GSE-RSS-EBAS_LIC,7425
GS-GSE-RSS-EBAS_LIC,5060
GS-GSE-RSS-EBAS_LIC,4345
GS-GSE-RSS-ERAS_MAINT,3360.72
GS-GSE-RSS-ERAS_MAINT,2984.85
GS-GSE-RSS-ERAS_MAINT,2034.12
GS-GSE-RSS-ERAS_MAINT,1746.69
GS-GSE-RSS-ERAS_LIC,3360.72
GS-GSE-RSS-ERAS_LIC,2984.85
GS-GSE-RSS-ERAS_LIC,2034.12
GS-GSE-RSS-ERAS_LIC,1746.69
GS-GSE-RSS-ERAS,3360.72
GS-GSE-RSS-ERAS,2984.85
GS-GSE-RSS-ERAS,2034.12
GS-GSE-RSS-ERAS,1746.69
ES-SEG-RRM-ESRM,0.16
ES-ESO-RMS-ETIS,6080
ES-ESO-RMS-ETIS,5400
ES-ESO-RMS-ETIS,3680
ES-ESO-RMS-ETIS,3160
DP-DLP-RSS-EDS,22.8
DP-DLP-RSS-EDS,20.25
DP-DLP-RSS-EDS,13.8
DP-DLP-RSS-EDS,11.85
DP-DLP-RSS-EDS_LIC,22.8
DP-DLP-RSS-EDS_LIC,20.25
DP-DLP-RSS-EDS_LIC,13.8
DP-DLP-RSS-EDS_LIC,11.85
DP-DLP-RSS-EDS_MAINT,22.8
DP-DLP-RSS-EDS_MAINT,20.25
DP-DLP-RSS-EDS_MAINT,13.8
DP-DLP-RSS-EDS_MAINT,11.85
BI-ESN-RSS-ENUS_LIC,209.76
BI-ESN-RSS-ENUS_LIC,186.3
BI-ESN-RSS-ENUS_LIC,126.96
BI-ESN-RSS-ENUS_LIC,109.02
BI-ESN-RSS-ENUS,209.76
BI-ESN-RSS-ENUS,186.3
BI-ESN-RSS-ENUS,126.96
BI-ESN-RSS-ENUS,109.02
BI-ESN-RSS-ENUS_MAINT,209.76
BI-ESN-RSS-ENUS_MAINT,186.3
BI-ESN-RSS-ENUS_MAINT,126.96
BI-ESN-RSS-ENUS_MAINT,109.02
DM-IRM-RSS-EFS_MAINT,2194.5
DM-IRM-RSS-EFS_MAINT,1949.06
DM-IRM-RSS-EFS_MAINT,1328.25
DM-IRM-RSS-EFS_MAINT,1140.56
DM-IRM-RSS-EFS_LIC,2194.5
DM-IRM-RSS-EFS_LIC,1949.06
DM-IRM-RSS-EFS_LIC,1328.25
DM-IRM-RSS-EFS_LIC,1140.56
DM-IRM-RSS-EFS,2194.5
DM-IRM-RSS-EFS,1949.06
DM-IRM-RSS-EFS,1328.25
DM-IRM-RSS-EFS,1140.56
BI-ESN-RSS-ESENFU_MAINT,5037.28
BI-ESN-RSS-ESENFU_MAINT,4473.9
BI-ESN-RSS-ESENFU_MAINT,3048.88
BI-ESN-RSS-ESENFU_MAINT,2618.06
BI-ESN-RSS-ESENFU,5037.28
BI-ESN-RSS-ESENFU,4473.9
BI-ESN-RSS-ESENFU,3048.88
BI-ESN-RSS-ESENFU,2618.06
BI-ESN-RSS-ESENFU_LIC,5037.28
BI-ESN-RSS-ESENFU_LIC,4473.9
BI-ESN-RSS-ESENFU_LIC,3048.88
BI-ESN-RSS-ESENFU_LIC,2618.06
DP-DLP-RSP-ESCS,12160
DP-DLP-RSP-ESCS,10800
DP-DLP-RSP-ESCS,7360
DP-DLP-RSP-ESCS,6320
DP-DLP-RSP-EXSEHSS,39520
DP-DLP-RSP-EXSEHSS,35100
DP-DLP-RSP-EXSEHSS,23920
DP-DLP-RSP-EXSEHSS,20540
DP-DLP-RSP-ESES,106400
DP-DLP-RSP-ESES,94500
DP-DLP-RSP-ESES,64400
DP-DLP-RSP-ESES,55300
GOA-FIL-RRM-FCRM,0.27
GOA-FIL-RRM-FCRM,0.18
GOA-FIL-RRM-FCRM,0.16
GOA-FIL-RSS-FCDKS,4389.76
GOA-FIL-RSS-FCDKS,3898.8
GOA-FIL-RSS-FCDKS,2656.96
GOA-FIL-RSS-FCDKS,2281.52
GOA-FIL-RSS-FCDKS_LIC,4389.76
GOA-FIL-RSS-FCDKS_LIC,3898.8
GOA-FIL-RSS-FCDKS_LIC,2656.96
GOA-FIL-RSS-FCDKS_LIC,2281.52
GOA-FIL-RSS-FCDKS_MAINT,4389.76
GOA-FIL-RSS-FCDKS_MAINT,3898.8
GOA-FIL-RSS-FCDKS_MAINT,2656.96
GOA-FIL-RSS-FCDKS_MAINT,2281.52
GOA-FIL-RSS-FCHAS,2634.16
GOA-FIL-RSS-FCHAS,2339.55
GOA-FIL-RSS-FCHAS,1594.36
GOA-FIL-RSS-FCHAS,1369.07
GOA-FIL-RSS-FCHAS_MAINT,2634.16
GOA-FIL-RSS-FCHAS_MAINT,2339.55
GOA-FIL-RSS-FCHAS_MAINT,1594.36
GOA-FIL-RSS-FCHAS_MAINT,1369.07
GOA-FIL-RSS-FCHAS_LIC,2634.16
GOA-FIL-RSS-FCHAS_LIC,2339.55
GOA-FIL-RSS-FCHAS_LIC,1594.36
GOA-FIL-RSS-FCHAS_LIC,1369.07
DP-DC-RSS-FCSES,53.2
DP-DC-RSS-FCSES,47.25
DP-DC-RSS-FCSES,32.2
DP-DC-RSS-FCSES,27.65
DP-DC-RSS-FCSES_MAINT,53.2
DP-DC-RSS-FCSES_MAINT,47.25
DP-DC-RSS-FCSES_MAINT,32.2
DP-DC-RSS-FCSES_MAINT,27.65
DP-DC-RSS-FCSES_LIC,53.2
DP-DC-RSS-FCSES_LIC,47.25
DP-DC-RSS-FCSES_LIC,32.2
DP-DC-RSS-FCSES_LIC,27.65
DP-DC-RSS-FCSPS_MAINT,60.8
DP-DC-RSS-FCSPS_MAINT,54
DP-DC-RSS-FCSPS_MAINT,36.8
DP-DC-RSS-FCSPS_MAINT,31.6
DP-DC-RSS-FCSPS,60.8
DP-DC-RSS-FCSPS,54
DP-DC-RSS-FCSPS,36.8
DP-DC-RSS-FCSPS,31.6
DP-DC-RSS-FCSPS_LIC,60.8
DP-DC-RSS-FCSPS_LIC,54
DP-DC-RSS-FCSPS_LIC,36.8
DP-DC-RSS-FCSPS_LIC,31.6
DP-DC-RSS-FDUAPS_MAINT,98.8
DP-DC-RSS-FDUAPS_MAINT,87.75
DP-DC-RSS-FDUAPS_MAINT,59.8
DP-DC-RSS-FDUAPS_MAINT,51.35
DP-DC-RSS-FDUAPS_LIC,98.8
DP-DC-RSS-FDUAPS_LIC,87.75
DP-DC-RSS-FDUAPS_LIC,59.8
DP-DC-RSS-FDUAPS_LIC,51.35
DP-DC-RSS-FDUAPS,98.8
DP-DC-RSS-FDUAPS,87.75
DP-DC-RSS-FDUAPS,59.8
DP-DC-RSS-FDUAPS,51.35
DP-DC-RSS-FDCSGS_LIC,96.82
DP-DC-RSS-FDCSGS_LIC,86
DP-DC-RSS-FDCSGS_LIC,58.6
DP-DC-RSS-FDCSGS_LIC,50.32
DP-DC-RSS-FDCSGS_MAINT,96.82
DP-DC-RSS-FDCSGS_MAINT,86
DP-DC-RSS-FDCSGS_MAINT,58.6
DP-DC-RSS-FDCSGS_MAINT,50.32
DP-DC-RSS-FDCSGS,96.82
DP-DC-RSS-FDCSGS,86
DP-DC-RSS-FDCSGS,58.6
DP-DC-RSS-FDCSGS,50.32
DP-DC-RSS-FDUPPS,85.12
DP-DC-RSS-FDUPPS,75.6
DP-DC-RSS-FDUPPS,51.52
DP-DC-RSS-FDUPPS,44.24
DP-DC-RSS-FDUPPS_MAINT,85.12
DP-DC-RSS-FDUPPS_MAINT,75.6
DP-DC-RSS-FDUPPS_MAINT,51.52
DP-DC-RSS-FDUPPS_MAINT,44.24
DP-DC-RSS-FDUPPS_LIC,85.12
DP-DC-RSS-FDUPPS_LIC,75.6
DP-DC-RSS-FDUPPS_LIC,51.52
DP-DC-RSS-FDUPPS_LIC,44.24
DP-DC-RSS-FDCSUGS,83.42
DP-DC-RSS-FDCSUGS,74.09
DP-DC-RSS-FDCSUGS,50.49
DP-DC-RSS-FDCSUGS,43.36
DP-DC-RSS-FDCSUGS_MAINT,83.42
DP-DC-RSS-FDCSUGS_MAINT,74.09
DP-DC-RSS-FDCSUGS_MAINT,50.49
DP-DC-RSS-FDCSUGS_MAINT,43.36
DP-DC-RSS-FDCSUGS_LIC,83.42
DP-DC-RSS-FDCSUGS_LIC,74.09
DP-DC-RSS-FDCSUGS_LIC,50.49
DP-DC-RSS-FDCSUGS_LIC,43.36
DP-DC-RSS-FDAPS,74.48
DP-DC-RSS-FDAPS,66.15
DP-DC-RSS-FDAPS,45.08
DP-DC-RSS-FDAPS,38.71
DP-DC-RSS-FDAPS_LIC,74.48
DP-DC-RSS-FDAPS_LIC,66.15
DP-DC-RSS-FDAPS_LIC,45.08
DP-DC-RSS-FDAPS_LIC,38.71
DP-DC-RSS-FDAPS_MAINT,74.48
DP-DC-RSS-FDAPS_MAINT,66.15
DP-DC-RSS-FDAPS_MAINT,45.08
DP-DC-RSS-FDAPS_MAINT,38.71
DP-DC-RSS-FDEPS,53.2
DP-DC-RSS-FDEPS,47.25
DP-DC-RSS-FDEPS,32.2
DP-DC-RSS-FDEPS,27.65
DP-DC-RSS-FDEPS_LIC,53.2
DP-DC-RSS-FDEPS_LIC,47.25
DP-DC-RSS-FDEPS_LIC,32.2
DP-DC-RSS-FDEPS_LIC,27.65
DP-DC-RSS-FDEPS_MAINT,53.2
DP-DC-RSS-FDEPS_MAINT,47.25
DP-DC-RSS-FDEPS_MAINT,32.2
DP-DC-RSS-FDEPS_MAINT,27.65
DP-DC-RSS-FDDS,21.28
DP-DC-RSS-FDDS,18.9
DP-DC-RSS-FDDS,12.88
DP-DC-RSS-FDDS,11.06
DP-DC-RSS-FDDS_MAINT,21.28
DP-DC-RSS-FDDS_MAINT,18.9
DP-DC-RSS-FDDS_MAINT,12.88
DP-DC-RSS-FDDS_MAINT,11.06
DP-DC-RSS-FDDS_LIC,21.28
DP-DC-RSS-FDDS_LIC,18.9
DP-DC-RSS-FDDS_LIC,12.88
DP-DC-RSS-FDDS_LIC,11.06
DP-DC-RSS-FDCSDGS,20.85
DP-DC-RSS-FDCSDGS,18.52
DP-DC-RSS-FDCSDGS,12.62
DP-DC-RSS-FDCSDGS,10.84
DP-DC-RSS-FDCSDGS_MAINT,20.85
DP-DC-RSS-FDCSDGS_MAINT,18.52
DP-DC-RSS-FDCSDGS_MAINT,12.62
DP-DC-RSS-FDCSDGS_MAINT,10.84
DP-DC-RSS-FDCSDGS_LIC,20.85
DP-DC-RSS-FDCSDGS_LIC,18.52
DP-DC-RSS-FDCSDGS_LIC,12.62
DP-DC-RSS-FDCSDGS_LIC,10.84
DP-DC-RSS-FMIOSS_LIC,5.02
DP-DC-RSS-FMIOSS_LIC,4.46
DP-DC-RSS-FMIOSS_LIC,3.04
DP-DC-RSS-FMIOSS_LIC,2.61
DP-DC-RSS-FMIOSS_MAINT,5.02
DP-DC-RSS-FMIOSS_MAINT,4.46
DP-DC-RSS-FMIOSS_MAINT,3.04
DP-DC-RSS-FMIOSS_MAINT,2.61
DP-DC-RSS-FMIOSS,5.02
DP-DC-RSS-FMIOSS,4.46
DP-DC-RSS-FMIOSS,3.04
DP-DC-RSS-FMIOSS,2.61
VM-VLM-RSL-FMVAS,4560
VM-VLM-RSL-FMVAS,4050
VM-VLM-RSL-FMVAS,2760
VM-VLM-RSL-FMVAS,2370
CS-CLP-RSP-FSRS,418
CS-CLP-RSP-FSRS,371.25
CS-CLP-RSP-FSRS,253
CS-CLP-RSP-FSRS,217.25
VM-VLM-RSL-FVSS,456
VM-VLM-RSL-FVSS,405
VM-VLM-RSL-FVSS,276
VM-VLM-RSL-FVSS,237
VM-DDL-RSL-FATSWP,4.56
VM-DDL-RSL-FATSWP,4.05
VM-DDL-RSL-FATSWP,2.76
VM-DDL-RSL-FATSWP,2.37
VM-DDL-RSL-FPCIAS,1421.2
VM-DDL-RSL-FPCIAS,1262.25
VM-DDL-RSL-FPCIAS,860.2
VM-DDL-RSL-FPCIAS,738.65
VM-DDL-NRST-FPTEOS,3122.08
VM-DDL-NRST-FPTEOS,2772.9
VM-DDL-NRST-FPTEOS,1889.68
VM-DDL-NRST-FPTEOS,1622.66
GOA-GAM-RSS-GAEX12S,4389.76
GOA-GAM-RSS-GAEX12S,3898.8
GOA-GAM-RSS-GAEX12S,2656.96
GOA-GAM-RSS-GAEX12S,2281.52
GOA-GAM-RSS-GAEX12S_MAINT,4389.76
GOA-GAM-RSS-GAEX12S_MAINT,3898.8
GOA-GAM-RSS-GAEX12S_MAINT,2656.96
GOA-GAM-RSS-GAEX12S_MAINT,2281.52
GOA-GAM-RSS-GAEBS_LIC,184134.32
GOA-GAM-RSS-GAEBS_LIC,163540.35
GOA-GAM-RSS-GAEBS_LIC,111449.72
GOA-GAM-RSS-GAEBS_LIC,95701.39
GOA-GAM-RSS-GAEBS_MAINT,184134.32
GOA-GAM-RSS-GAEBS_MAINT,163540.35
GOA-GAM-RSS-GAEBS_MAINT,111449.72
GOA-GAM-RSS-GAEBS_MAINT,95701.39
GOA-GAM-RSS-GAEBS,184134.32
GOA-GAM-RSS-GAEBS,163540.35
GOA-GAM-RSS-GAEBS,111449.72
GOA-GAM-RSS-GAEBS,95701.39
GOA-GAM-RSS-GAAWRS_MAINT,19228
GOA-GAM-RSS-GAAWRS_MAINT,17077.5
GOA-GAM-RSS-GAAWRS_MAINT,11638
GOA-GAM-RSS-GAAWRS_MAINT,9993.5
GOA-GAM-RSS-GAAWRS_LIC,19228
GOA-GAM-RSS-GAAWRS_LIC,17077.5
GOA-GAM-RSS-GAAWRS_LIC,11638
GOA-GAM-RSS-GAAWRS_LIC,9993.5
GOA-GAM-RSS-GAAWRS,19228
GOA-GAM-RSS-GAAWRS,17077.5
GOA-GAM-RSS-GAAWRS,11638
GOA-GAM-RSS-GAAWRS,9993.5
GOA-GAM-RSS-GACSBS_LIC,10158.16
GOA-GAM-RSS-GACSBS_LIC,9022.05
GOA-GAM-RSS-GACSBS_LIC,6148.36
GOA-GAM-RSS-GACSBS_LIC,5279.57
GOA-GAM-RSS-GACSBS,10158.16
GOA-GAM-RSS-GACSBS,9022.05
GOA-GAM-RSS-GACSBS,6148.36
GOA-GAM-RSS-GACSBS,5279.57
GOA-GAM-RSS-GACSBS_MAINT,10158.16
GOA-GAM-RSS-GACSBS_MAINT,9022.05
GOA-GAM-RSS-GACSBS_MAINT,6148.36
GOA-GAM-RSS-GACSBS_MAINT,5279.57
GOA-GAM-RSS-GACSBGS_MAINT,15424.96
GOA-GAM-RSS-GACSBGS_MAINT,13699.8
GOA-GAM-RSS-GACSBGS_MAINT,9336.16
GOA-GAM-RSS-GACSBGS_MAINT,8016.92
GOA-GAM-RSS-GACSBGS_LIC,15424.96
GOA-GAM-RSS-GACSBGS_LIC,13699.8
GOA-GAM-RSS-GACSBGS_LIC,9336.16
GOA-GAM-RSS-GACSBGS_LIC,8016.92
GOA-GAM-RSS-GACSBGS,15424.96
GOA-GAM-RSS-GACSBGS,13699.8
GOA-GAM-RSS-GACSBGS,9336.16
GOA-GAM-RSS-GACSBGS,8016.92
GOA-GAM-RSS-GAEX12S_LIC,4389.76
GOA-GAM-RSS-GAEX12S_LIC,3898.8
GOA-GAM-RSS-GAEX12S_LIC,2656.96
GOA-GAM-RSS-GAEX12S_LIC,2281.52
GOA-GAM-RSS-GAGLBS_MAINT,5852
GOA-GAM-RSS-GAGLBS_MAINT,5197.5
GOA-GAM-RSS-GAGLBS_MAINT,3542
GOA-GAM-RSS-GAGLBS_MAINT,3041.5
GOA-GAM-RSS-GAGLBS_LIC,5852
GOA-GAM-RSS-GAGLBS_LIC,5197.5
GOA-GAM-RSS-GAGLBS_LIC,3542
GOA-GAM-RSS-GAGLBS_LIC,3041.5
GOA-GAM-RSS-GAGLBS,5852
GOA-GAM-RSS-GAGLBS,5197.5
GOA-GAM-RSS-GAGLBS,3542
GOA-GAM-RSS-GAGLBS,3041.5
GOA-GMA-RSSH-GAMSAD,0.91
GOA-GMA-RSSH-GAMSAD,0.81
GOA-GMA-RSSH-GAMSAD,0.55
GOA-GMA-RSSH-GAMSAD,0.47
GOA-GMA-RSSH-GAMHAIO,6080
GOA-GMA-RSSH-GAMHAIO,5400
GOA-GMA-RSSH-GAMHAIO,3680
GOA-GMA-RSSH-GAMHAIO,3160
GOA-GMA-RSSH-GAMHALO,8360
GOA-GMA-RSSH-GAMHALO,7425
GOA-GMA-RSSH-GAMHALO,5060
GOA-GMA-RSSH-GAMHALO,4345
GOA-GMA-RSSH-GAMHAIT,13680
GOA-GMA-RSSH-GAMHAIT,12150
GOA-GMA-RSSH-GAMHAIT,8280
GOA-GMA-RSSH-GAMHAIT,7110
GOA-GMA-RSSH-GAMHALT,16720
GOA-GMA-RSSH-GAMHALT,14850
GOA-GMA-RSSH-GAMHALT,10120
GOA-GMA-RSSH-GAMHALT,8690
GOA-GMA-RSSH-GAMHAIH,22800
GOA-GMA-RSSH-GAMHAIH,20250
GOA-GMA-RSSH-GAMHAIH,13800
GOA-GMA-RSSH-GAMHAIH,11850
GOA-GMA-RSSH-GAMHALH,27360
GOA-GMA-RSSH-GAMHALH,24300
GOA-GMA-RSSH-GAMHALH,16560
GOA-GMA-RSSH-GAMHALH,14220
GOA-GMA-RSSH-GAMSII,3800
GOA-GMA-RSSH-GAMSII,3375
GOA-GMA-RSSH-GAMSII,2300
GOA-GMA-RSSH-GAMSII,1975
GOA-GAM-RSS-GAPS,25958.56
GOA-GAM-RSS-GAPS,23055.3
GOA-GAM-RSS-GAPS,15711.76
GOA-GAM-RSS-GAPS,13491.62
GOA-GAM-RSS-GAPS_MAINT,25958.56
GOA-GAM-RSS-GAPS_MAINT,23055.3
GOA-GAM-RSS-GAPS_MAINT,15711.76
GOA-GAM-RSS-GAPS_MAINT,13491.62
GOA-GAM-RSS-GAPS_LIC,25958.56
GOA-GAM-RSS-GAPS_LIC,23055.3
GOA-GAM-RSS-GAPS_LIC,15711.76
GOA-GAM-RSS-GAPS_LIC,13491.62
GOA-GAM-RSS-GAPESTGS_LIC,31225.36
GOA-GAM-RSS-GAPESTGS_LIC,27733.05
GOA-GAM-RSS-GAPESTGS_LIC,18899.56
GOA-GAM-RSS-GAPESTGS_LIC,16228.97
GOA-GAM-RSS-GAPESTGS,31225.36
GOA-GAM-RSS-GAPESTGS,27733.05
GOA-GAM-RSS-GAPESTGS,18899.56
GOA-GAM-RSS-GAPESTGS,16228.97
GOA-GAM-RSS-GAPESTGS_MAINT,31225.36
GOA-GAM-RSS-GAPESTGS_MAINT,27733.05
GOA-GAM-RSS-GAPESTGS_MAINT,18899.56
GOA-GAM-RSS-GAPESTGS_MAINT,16228.97
GOA-GAM-RSS-GOAPE,78368.16
GOA-GAM-RSS-GOAPE,69603.3
GOA-GAM-RSS-GOAPE,47433.36
GOA-GAM-RSS-GOAPE,40730.82
GOA-GAM-RSS-GOAPE_LIC,78368.16
GOA-GAM-RSS-GOAPE_LIC,69603.3
GOA-GAM-RSS-GOAPE_LIC,47433.36
GOA-GAM-RSS-GOAPE_LIC,40730.82
GOA-GAM-RSS-GOAPE_MAINT,78368.16
GOA-GAM-RSS-GOAPE_MAINT,69603.3
GOA-GAM-RSS-GOAPE_MAINT,47433.36
GOA-GAM-RSS-GOAPE_MAINT,40730.82
GOA-GAM-RSS-GANPE_LIC,46816
GOA-GAM-RSS-GANPE_LIC,41580
GOA-GAM-RSS-GANPE_LIC,28336
GOA-GAM-RSS-GANPE_LIC,24332
GOA-GAM-RSS-GANPE,46816
GOA-GAM-RSS-GANPE,41580
GOA-GAM-RSS-GANPE,28336
GOA-GAM-RSS-GANPE,24332
GOA-GAM-RSS-GANPE_MAINT,46816
GOA-GAM-RSS-GANPE_MAINT,41580
GOA-GAM-RSS-GANPE_MAINT,28336
GOA-GAM-RSS-GANPE_MAINT,24332
GOA-GAM-RSS-GAPESBGS,51421.6
GOA-GAM-RSS-GAPESBGS,45670.5
GOA-GAM-RSS-GAPESBGS,31123.6
GOA-GAM-RSS-GAPESBGS,26725.7
GOA-GAM-RSS-GAPESBGS_LIC,51421.6
GOA-GAM-RSS-GAPESBGS_LIC,45670.5
GOA-GAM-RSS-GAPESBGS_LIC,31123.6
GOA-GAM-RSS-GAPESBGS_LIC,26725.7
GOA-GAM-RSS-GAPESBGS_MAINT,51421.6
GOA-GAM-RSS-GAPESBGS_MAINT,45670.5
GOA-GAM-RSS-GAPESBGS_MAINT,31123.6
GOA-GAM-RSS-GAPESBGS_MAINT,26725.7
GOA-GAM-RSS-GAPBS_LIC,65600.16
GOA-GAM-RSS-GAPBS_LIC,58263.3
GOA-GAM-RSS-GAPBS_LIC,39705.36
GOA-GAM-RSS-GAPBS_LIC,34094.82
GOA-GAM-RSS-GAPBS_MAINT,65600.16
GOA-GAM-RSS-GAPBS_MAINT,58263.3
GOA-GAM-RSS-GAPBS_MAINT,39705.36
GOA-GAM-RSS-GAPBS_MAINT,34094.82
GOA-GAM-RSS-GAPBS,65600.16
GOA-GAM-RSS-GAPBS,58263.3
GOA-GAM-RSS-GAPBS,39705.36
GOA-GAM-RSS-GAPBS,34094.82
GOA-GAM-RSS-GAPBCS_LIC,24377.76
GOA-GAM-RSS-GAPBCS_LIC,21651.3
GOA-GAM-RSS-GAPBCS_LIC,14754.96
GOA-GAM-RSS-GAPBCS_LIC,12670.02
GOA-GAM-RSS-GAPBCS,24377.76
GOA-GAM-RSS-GAPBCS,21651.3
GOA-GAM-RSS-GAPBCS,14754.96
GOA-GAM-RSS-GAPBCS,12670.02
GOA-GAM-RSS-GAPBCS_MAINT,24377.76
GOA-GAM-RSS-GAPBCS_MAINT,21651.3
GOA-GAM-RSS-GAPBCS_MAINT,14754.96
GOA-GAM-RSS-GAPBCS_MAINT,12670.02
GOA-GAM-RSS-GAPBTPCS,66881.52
GOA-GAM-RSS-GAPBTPCS,59401.35
GOA-GAM-RSS-GAPBTPCS,40480.92
GOA-GAM-RSS-GAPBTPCS,34760.79
GOA-GAM-RSS-GAPBTPCS_MAINT,66881.52
GOA-GAM-RSS-GAPBTPCS_MAINT,59401.35
GOA-GAM-RSS-GAPBTPCS_MAINT,40480.92
GOA-GAM-RSS-GAPBTPCS_MAINT,34760.79
GOA-GAM-RSS-GAPBTPCS_LIC,66881.52
GOA-GAM-RSS-GAPBTPCS_LIC,59401.35
GOA-GAM-RSS-GAPBTPCS_LIC,40480.92
GOA-GAM-RSS-GAPBTPCS_LIC,34760.79
GOA-GAM-RSS-GSSDGMBS,6186.4
GOA-GAM-RSS-GSSDGMBS,5494.5
GOA-GAM-RSS-GSSDGMBS,3744.4
GOA-GAM-RSS-GSSDGMBS,3215.3
GOA-GAM-RSS-GSSDGMBS_MAINT,6186.4
GOA-GAM-RSS-GSSDGMBS_MAINT,5494.5
GOA-GAM-RSS-GSSDGMBS_MAINT,3744.4
GOA-GAM-RSS-GSSDGMBS_MAINT,3215.3
GOA-GAM-RSS-GSSDGMBS_LIC,6186.4
GOA-GAM-RSS-GSSDGMBS_LIC,5494.5
GOA-GAM-RSS-GSSDGMBS_LIC,3744.4
GOA-GAM-RSS-GSSDGMBS_LIC,3215.3
GOA-GAM-RSS-GASBS_LIC,25937.28
GOA-GAM-RSS-GASBS_LIC,23036.4
GOA-GAM-RSS-GASBS_LIC,15698.88
GOA-GAM-RSS-GASBS_LIC,13480.56
GOA-GAM-RSS-GASBS,25937.28
GOA-GAM-RSS-GASBS,23036.4
GOA-GAM-RSS-GASBS,15698.88
GOA-GAM-RSS-GASBS,13480.56
GOA-GAM-RSS-GASBS_MAINT,25937.28
GOA-GAM-RSS-GASBS_MAINT,23036.4
GOA-GAM-RSS-GASBS_MAINT,15698.88
GOA-GAM-RSS-GASBS_MAINT,13480.56
GOA-GAM-RSS-GASBGS,30912.24
GOA-GAM-RSS-GASBGS,27454.95
GOA-GAM-RSS-GASBGS,18710.04
GOA-GAM-RSS-GASBGS,16066.23
GOA-GAM-RSS-GASBGS_MAINT,30912.24
GOA-GAM-RSS-GASBGS_MAINT,27454.95
GOA-GAM-RSS-GASBGS_MAINT,18710.04
GOA-GAM-RSS-GASBGS_MAINT,16066.23
GOA-GAM-RSS-GASBGS_LIC,30912.24
GOA-GAM-RSS-GASBGS_LIC,27454.95
GOA-GAM-RSS-GASBGS_LIC,18710.04
GOA-GAM-RSS-GASBGS_LIC,16066.23
GOA-GAM-RSS-GASBGTPS_MAINT,40143.2
GOA-GAM-RSS-GASBGTPS_MAINT,35653.5
GOA-GAM-RSS-GASBGTPS_MAINT,24297.2
GOA-GAM-RSS-GASBGTPS_MAINT,20863.9
GOA-GAM-RSS-GASBGTPS_LIC,40143.2
GOA-GAM-RSS-GASBGTPS_LIC,35653.5
GOA-GAM-RSS-GASBGTPS_LIC,24297.2
GOA-GAM-RSS-GASBGTPS_LIC,20863.9
GOA-GAM-RSS-GASBGTPS,40143.2
GOA-GAM-RSS-GASBGTPS,35653.5
GOA-GAM-RSS-GASBGTPS,24297.2
GOA-GAM-RSS-GASBGTPS,20863.9
GOA-GAM-RSS-GAULTS_MAINT,48717.9
GOA-GAM-RSS-GAULTS_MAINT,43269.19
GOA-GAM-RSS-GAULTS_MAINT,29487.15
GOA-GAM-RSS-GAULTS_MAINT,25320.49
GOA-GAM-RSS-GAULTS_LIC,48717.9
GOA-GAM-RSS-GAULTS_LIC,43269.19
GOA-GAM-RSS-GAULTS_LIC,29487.15
GOA-GAM-RSS-GAULTS_LIC,25320.49
GOA-GAM-RSS-GAULTS,48717.9
GOA-GAM-RSS-GAULTS,43269.19
GOA-GAM-RSS-GAULTS,29487.15
GOA-GAM-RSS-GAULTS,25320.49
GOA-GAM-RSS-GAWBS_LIC,7600
GOA-GAM-RSS-GAWBS_LIC,6750
GOA-GAM-RSS-GAWBS_LIC,4600
GOA-GAM-RSS-GAWBS_LIC,3950
GOA-GAM-RSS-GAWBS_MAINT,7600
GOA-GAM-RSS-GAWBS_MAINT,6750
GOA-GAM-RSS-GAWBS_MAINT,4600
GOA-GAM-RSS-GAWBS_MAINT,3950
GOA-GAM-RSS-GAWBS,7600
GOA-GAM-RSS-GAWBS,6750
GOA-GAM-RSS-GAWBS,4600
GOA-GAM-RSS-GAWBS,3950
GOA-GAM-RSS-GAWES,14212
GOA-GAM-RSS-GAWES,12622.5
GOA-GAM-RSS-GAWES,8602
GOA-GAM-RSS-GAWES,7386.5
GOA-GAM-RSS-GAWES_MAINT,14212
GOA-GAM-RSS-GAWES_MAINT,12622.5
GOA-GAM-RSS-GAWES_MAINT,8602
GOA-GAM-RSS-GAWES_MAINT,7386.5
GOA-GAM-RSS-GAWES_LIC,14212
GOA-GAM-RSS-GAWES_LIC,12622.5
GOA-GAM-RSS-GAWES_LIC,8602
GOA-GAM-RSS-GAWES_LIC,7386.5
SM-HEP-RSP-HLRS,418
SM-HEP-RSP-HLRS,371.25
SM-HEP-RSP-HLRS,253
SM-HEP-RSP-HLRS,217.25
HRM-HRM-RSL-HIPAAH,3040
HRM-HRM-RSL-HIPAAH,2700
HRM-HRM-RSL-HIPAAH,1840
HRM-HRM-RSL-HIPAAH,1580
HRM-HRM-RSP-HMSATS,684
HRM-HRM-RSP-HMSATS,607.5
HRM-HRM-RSP-HMSATS,414
HRM-HRM-RSP-HMSATS,355.5
HRM-HRM-RSP-HMSPCS,1140
HRM-HRM-RSP-HMSPCS,1012.5
HRM-HRM-RSP-HMSPCS,690
