Id,Product2Id,Product2.ProductCode,UnitPrice,Pricebook2Id
01uWC000005pzdzYAA,01tWC00000DD1CzYAL,DM-WCU-RNM-DAANM,0,01sa5000001vuxlAAA
01uWC000005pze5YAA,01tWC00000DD1D1YAL,DM-WCU-RRM-DAARM,0,01sa5000001vuxlAAA
01uWC000005pzeBYAQ,01tWC00000DD1D4YAL,SM-SYM-RNM-DMSNM,0,01sa5000001vuxlAAA
01uWC000005pzeTYAQ,01tWC00000DD1D6YAL,SM-SYM-RRM-DMSRM,0,01sa5000001vuxlAAA
01uWC000005pzeZYAQ,01tWC00000DD1D8YAL,ES-SEG-RNM-DSSEGN,0,01sa5000001vuxlAAA
01uWC000005pzefYAA,01tWC00000DD1DAYA1,ES-SEG-RRM-DSSEGR,0,01sa5000001vuxlAAA
01uWC000005pzelYAA,01tWC00000DD1DCYA1,ES-SXG-RNM-DSSM,0,01sa5000001vuxlAAA
01uWC000005pzerYAA,01tWC00000DD1DEYA1,ES-SXG-RRM-DOSA,0,01sa5000001vuxlAAA
01uWC000005pzexYAA,01tWC00000DD1DGYA1,ES-SIG-RNM-DSSIGN,0,01sa5000001vuxlAAA
01uWC000005pzf3YAA,01tWC00000DD1DIYA1,ES-SIG-RRM-DSSIGR,0,01sa5000001vuxlAAA
01uWC000005pzf9YAA,01tWC00000DD1DKYA1,ES-SIG-RNM-DONM,0,01sa5000001vuxlAAA
01uWC000005pzfFYAQ,01tWC00000DD1DLYA1,ES-SIG-RRM-DOCUMS,0,01sa5000001vuxlAAA
01uWC000005pzfLYAQ,01tWC00000DD1DMYA1,ES-SWG-RNM-DSSWGN,0,01sa5000001vuxlAAA
01uWC000005pzfRYAQ,01tWC00000DD1DOYA1,ES-SWG-RRM-DSSWGR,0,01sa5000001vuxlAAA
01uWC000005pzfXYAQ,01tWC00000DD1DRYA1,DM-IRM-RNM-DRSNEW,0,01sa5000001vuxlAAA
01uWC000005pzfdYAA,01tWC00000DD1DTYA1,DM-IRM-RRM-DRSREN,0,01sa5000001vuxlAAA
01uWC000005pzfjYAA,01tWC00000DD1DVYA1,DM-DML-RNM-DCBBNE,0,01sa5000001vuxlAAA
01uWC000005pzfpYAA,01tWC00000DD1DXYA1,DM-DML-RRM-DCBBRE,0,01sa5000001vuxlAAA
01uWC000005pzfvYAA,01tWC00000DD1DcYAL,DP-DCL-RNM-DRAFNE,0,01sa5000001vuxlAAA
01uWC000005pzg1YAA,01tWC00000DD1DeYAL,DP-DCL-RRM-DRAFRE,0,01sa5000001vuxlAAA
01uWC000005pzg7YAA,01tWC00000DD1DgYAL,DP-DLP-RNM-DVCNEW,0,01sa5000001vuxlAAA
01uWC000005pzgDYAQ,01tWC00000DD1DiYAL,DP-DLP-RRM-DVCREN,0,01sa5000001vuxlAAA
01uWC000005pzgJYAQ,01tWC00000DD1DkYAL,DP-DCL-RNM-ETRANE,0,01sa5000001vuxlAAA
01uWC000005pzgPYAQ,01tWC00000DD1DmYAL,DP-DCL-RRM-ETRARE,0,01sa5000001vuxlAAA
01uWC000005pzgVYAQ,01tWC00000DD1DnYAL,SM-EV-RNM-EASYNE,0,01sa5000001vuxlAAA
01uWC000005pzgbYAA,01tWC00000DD1DpYAL,SM-EV-RRM-EASYRE,0,01sa5000001vuxlAAA
01uWC000005pzplYAA,01tWC00000DD1ZpYAL,SM-SYM-RRM-ROBTRA,0,01sa5000001vuxlAAA
01uWC000005pzprYAA,01tWC00000DD1ZrYAL,SM-SYM-RNM-RUNM,0,01sa5000001vuxlAAA
01uWC000005pzq3YAA,01tWC00000DD1a2YAD,FIM-FIM-RRM-PMPM,0,01sa5000001vuxlAAA
01uWC000005pzqAYAQ,01tWC00000DD1a7YAD,FIM-FIM-RRM-PMPSRM,0,01sa5000001vuxlAAA
01uWC000005pzqNYAQ,01tWC00000DD1aEYAT,DM-EU-RNM-POP4NE,0,01sa5000001vuxlAAA
01uWC000005pzqTYAQ,01tWC00000DD1aGYAT,DM-EU-RRM-POP4RE,0,01sa5000001vuxlAAA
01uWC000005pzqZYAQ,01tWC00000DD1aIYAT,DP-DC-RNM-PCANEW,0,01sa5000001vuxlAAA
01uWC000005pzqfYAA,01tWC00000DD1aKYAT,DP-DC-RRM-PCAREN,0,01sa5000001vuxlAAA
01uWC000005pzqlYAA,01tWC00000DD1aLYAT,CS-DFT-RNM-PUPNEW,0,01sa5000001vuxlAAA
01uWC000005pzqrYAA,01tWC00000DD1aNYAT,CS-DFT-RRM-PUPREN,0,01sa5000001vuxlAAA
01uWC000005pzqxYAA,01tWC00000DD1aPYAT,CS-PTA-RNM-PALANM,0,01sa5000001vuxlAAA
01uWC000005pzr3YAA,01tWC00000DD1aRYAT,CS-PTA-RRM-PALARM,0,01sa5000001vuxlAAA
01uWC000005pzr9YAA,01tWC00000DD1aTYAT,CS-PTA-RNM-PASNM,0,01sa5000001vuxlAAA
01uWC000005pzrFYAQ,01tWC00000DD1aVYAT,CS-PTA-RRM-PASRM,0,01sa5000001vuxlAAA
01uWC000005pzrLYAQ,01tWC00000DD1aXYAT,CS-PTA-RNM-PAXLNM,0,01sa5000001vuxlAAA
01uWC000005pzrRYAQ,01tWC00000DD1aZYAT,CS-PTA-RRM-PAXLRM,0,01sa5000001vuxlAAA
01uWC000005pzrXYAQ,01tWC00000DD1abYAD,CS-PTA-RNM-PAIIDN,0,01sa5000001vuxlAAA
01uWC000005pzrdYAA,01tWC00000DD1adYAD,CS-PTA-RRM-PAIIDR,0,01sa5000001vuxlAAA
01uWC000005pzriYAA,01tWC00000DD1afYAD,CS-PTA-RNM-PAIINM,0,01sa5000001vuxlAAA
01uWC000005pzroYAA,01tWC00000DD1ahYAD,CS-PTA-RRM-PAIIRM,0,01sa5000001vuxlAAA
01uWC000005pzruYAA,01tWC00000DD1alYAD,CS-PAB-RNM-PABIIN,0,01sa5000001vuxlAAA
01uWC000005pzs0YAA,01tWC00000DD1anYAD,CS-PAB-RRM-PABIIR,0,01sa5000001vuxlAAA
01uWC000005pzs6YAA,01tWC00000DD1apYAD,CS-CLP-RNM-PTCANM,0,01sa5000001vuxlAAA
01uWC000005pzsCYAQ,01tWC00000DD1arYAD,CS-CLP-RRM-PTCARM,0,01sa5000001vuxlAAA
01uWC000005pzsIYAQ,01tWC00000DD1atYAD,CS-PCS-RNM-PCSIIN,0,01sa5000001vuxlAAA
01uWC000005pzsOYAQ,01tWC00000DD1avYAD,CS-PCS-RRM-PCSIIR,0,01sa5000001vuxlAAA
01uWC000005pzsUYAQ,01tWC00000DD1ayYAD,CS-PCM-RNM-PCMCII,0,01sa5000001vuxlAAA
01uWC000005pzsaYAA,01tWC00000DD1b0YAD,CS-PCM-RRM-PCMM,0,01sa5000001vuxlAAA
01uWC000005pzsgYAA,01tWC00000DD1b2YAD,CS-PCM-RNM-PCMEII,0,01sa5000001vuxlAAA
01uWC000005pzsmYAA,01tWC00000DD1b4YAD,CS-PCM-RRM-POCO,0,01sa5000001vuxlAAA
01uWC000005pzssYAA,01tWC00000DD1b6YAD,CS-PCM-RNM-PCMIIN,0,01sa5000001vuxlAAA
01uWC000005pzsyYAA,01tWC00000DD1b8YAD,CS-PCM-RRM-PCMIIR,0,01sa5000001vuxlAAA
01uWC000005pzwBYAQ,01tWC00000DD1XXYA1,BI-SDW-RNM-RDSNM,0,01sa5000001vuxlAAA
01uWC000005pzzVYAQ,01tWC00000DD1XZYA1,BI-SDW-RRM-RDSRM,0,01sa5000001vuxlAAA
01uWC000005pzzbYAA,01tWC00000DD1XbYAL,NW-IRA-RNM-RAINM,0,01sa5000001vuxlAAA
01uWC000005pzzhYAA,01tWC00000DD1XdYAL,NW-IRA-RRM-RAIRM,0,01sa5000001vuxlAAA
01uWC000005pzznYAA,01tWC00000DD1XfYAL,NW-IRA-RNM-RAILNM,0,01sa5000001vuxlAAA
01uWC000005pzzxYAA,01tWC00000DD1YtYAL,SM-RHA-RRM-RHRM,0,01sa5000001vuxlAAA
01uWC000005q003YAA,01tWC00000DD1YvYAL,SM-ROM-RNM-RMANM,0,01sa5000001vuxlAAA
01uWC000005q009YAA,01tWC00000DD1YxYAL,SM-ROM-RRM-RMARM,0,01sa5000001vuxlAAA
01uWC000005q00FYAQ,01tWC00000DD1YzYAL,SM-ROM-RNM-RMLNM,0,01sa5000001vuxlAAA
01uWC000005q00LYAQ,01tWC00000DD1Z1YAL,SM-ROM-RRM-RMLRM,0,01sa5000001vuxlAAA
01uWC000005q00RYAQ,01tWC00000DD1Z3YAL,SM-ROM-RNM-RMVNM,0,01sa5000001vuxlAAA
01uWC000005q00XYAQ,01tWC00000DD1Z5YAL,SM-ROM-RRM-RMVRM,0,01sa5000001vuxlAAA
01uWC000005q00dYAA,01tWC00000DD1Z7YAL,SM-ROR-RNM-RRNM,0,01sa5000001vuxlAAA
01uWC000005q00jYAA,01tWC00000DD1Z9YAL,SM-ROR-RRM-RRRM,0,01sa5000001vuxlAAA
01uWC000005q00pYAA,01tWC00000DD1ZBYA1,SM-RRE-RNM-RORE,0,01sa5000001vuxlAAA
01uWC000005q00vYAA,01tWC00000DD1ZDYA1,SM-RRE-RRM-ROBOTR,0,01sa5000001vuxlAAA
01uWC000005q011YAA,01tWC00000DD1ZFYA1,SM-ROS-RNM-RSNM,0,01sa5000001vuxlAAA
01uWC000005q017YAA,01tWC00000DD1ZHYA1,SM-ROS-RRM-RSRM,0,01sa5000001vuxlAAA
01uWC000005q01DYAQ,01tWC00000DD1ZJYA1,SM-RSC-RNM-ROSC,0,01sa5000001vuxlAAA
01uWC000005q01JYAQ,01tWC00000DD1ZLYA1,SM-RSC-RRM-ROBOTS,0,01sa5000001vuxlAAA
01uWC000005q01PYAQ,01tWC00000DD1ZNYA1,SM-RSE-RNM-RSENM,0,01sa5000001vuxlAAA
01uWC000005q01VYAQ,01tWC00000DD1ZPYA1,SM-RSE-RRM-RSERM,0,01sa5000001vuxlAAA
01uWC000005q01bYAA,01tWC00000DD1ZRYA1,SM-RSE-RNM-RSEANM,0,01sa5000001vuxlAAA
01uWC000005q01hYAA,01tWC00000DD1ZTYA1,SM-RSE-RRM-RSEARM,0,01sa5000001vuxlAAA
01uWC000005q01nYAA,01tWC00000DD1ZUYA1,SM-RSI-RNM-RSEOIN,0,01sa5000001vuxlAAA
01uWC000005q01pYAA,01tWC00000DD1ZWYA1,SM-RSI-RRM-RSEOIR,0,01sa5000001vuxlAAA
01uWC000005q01vYAA,01tWC00000DD1ZbYAL,SM-SYM-RNM-ROBOSE,0,01sa5000001vuxlAAA
01uWC000005q021YAA,01tWC00000DD1ZdYAL,SM-SYM-RRM-ROSERV,0,01sa5000001vuxlAAA
01uWC000005q027YAA,01tWC00000DD1ZeYAL,SM-RSP-RNM-ROBOSP,0,01sa5000001vuxlAAA
01uWC000005q02DYAQ,01tWC00000DD1ZgYAL,SM-RSP-RRM-ROSPAC,0,01sa5000001vuxlAAA
01uWC000005q02JYAQ,01tWC00000DD1ZjYAL,SM-ROT-RNM-RTNM,0,01sa5000001vuxlAAA
01uWC000005q02PYAQ,01tWC00000DD1ZlYAL,SM-ROT-RRM-RTRM,0,01sa5000001vuxlAAA
01uWC000005q02VYAQ,01tWC00000DD1ZnYAL,SM-SYM-RNM-ROTR,0,01sa5000001vuxlAAA
01uWC000005q07XYAQ,01tWC00000DD1oGYAT,FIM-FIM-RNM-TINTUU,0,01sa5000001vuxlAAA
01uWC000005q07kYAA,01tWC00000DD1oKYAT,FIM-TLC-RNM-TLCTBN,0,01sa5000001vuxlAAA
01uWC000005q08JYAQ,01tWC00000DD1ozYAD,FIM-TLC-RNM-TLCFSN,0,01sa5000001vuxlAAA
01uWC000005q08eYAA,01tWC00000DD1rZYAT,SM-VMC-RRM-VISSAG,0,01sa5000001vuxlAAA
01uWC000005q08kYAA,01tWC00000DD1rbYAD,SM-VMC-RNM-VMCSAN,0,01sa5000001vuxlAAA
01uWC000005q08qYAA,01tWC00000DD1rdYAD,SM-VMC-RRM-VMCSAR,0,01sa5000001vuxlAAA
01uWC000005q08wYAA,01tWC00000DD1rfYAD,SM-VMC-RNM-VMISV,0,01sa5000001vuxlAAA
01uWC000005q092YAA,01tWC00000DD1rhYAD,SM-VMC-RRM-VISEV,0,01sa5000001vuxlAAA
01uWC000005q098YAA,01tWC00000DD1rjYAD,SM-VMC-RNM-VMCL,0,01sa5000001vuxlAAA
01uWC000005q09EYAQ,01tWC00000DD1rlYAD,SM-VMC-RRM-VLOM,0,01sa5000001vuxlAAA
01uWC000005q09KYAQ,01tWC00000DD1rnYAD,SM-VMC-RNM-VLSM,0,01sa5000001vuxlAAA
01uWC000005q09QYAQ,01tWC00000DD1rpYAD,SM-VMC-RRM-VMLI,0,01sa5000001vuxlAAA
01uWC000005q09WYAQ,01tWC00000DD1rrYAD,SM-VMC-RNM-VMCN,0,01sa5000001vuxlAAA
01uWC000005q09cYAA,01tWC00000DD1rtYAD,SM-VMC-RRM-VNOM,0,01sa5000001vuxlAAA
01uWC000005q09iYAA,01tWC00000DD1rvYAD,SM-VMC-RNM-VNSM,0,01sa5000001vuxlAAA
01uWC000005q09oYAA,01tWC00000DD1rxYAD,SM-VMC-RRM-VMNE,0,01sa5000001vuxlAAA
01uWC000005q09uYAA,01tWC00000DD1rzYAD,SM-VMC-RNM-VMCO,0,01sa5000001vuxlAAA
01uWC000005q0A0YAI,01tWC00000DD1s1YAD,SM-VMC-RRM-VOOM,0,01sa5000001vuxlAAA
01uWC000005q0A6YAI,01tWC00000DD1s3YAD,SM-VMC-RNM-VOSM,0,01sa5000001vuxlAAA
01uWC000005q0ACYAY,01tWC00000DD1s5YAD,SM-VMC-RRM-VMOR,0,01sa5000001vuxlAAA
01uWC000005q0AIYAY,01tWC00000DD1s7YAD,SM-VMC-RNM-VPCM,0,01sa5000001vuxlAAA
01uWC000005q0AOYAY,01tWC00000DD1s9YAD,SM-VMC-RRM-VMPO,0,01sa5000001vuxlAAA
01uWC000005q0VcYAI,01tWC00000DD1g2YAD,CS-PSS-RNM-SSCPNM,0,01sa5000001vuxlAAA
01uWC000005q0YwYAI,01tWC00000DD1g4YAD,CS-PSS-RRM-SSCPRM,0,01sa5000001vuxlAAA
01uWC000005q0Z2YAI,01tWC00000DD1g6YAD,CS-PSS-RNM-SSINM,0,01sa5000001vuxlAAA
01uWC000005q0Z8YAI,01tWC00000DD1g8YAD,CS-PSS-RRM-SSIRM,0,01sa5000001vuxlAAA
01uWC000005q0ZEYAY,01tWC00000DD1gAYAT,BI-SQ-RNM-SEQUEL,0,01sa5000001vuxlAAA
01uWC000005q0ZKYAY,01tWC00000DD1gCYAT,BI-SQ-RRM-SERE,0,01sa5000001vuxlAAA
01uWC000005q0ZQYAY,01tWC00000DD1gEYAT,BI-SQ-RNM-SUBNM,0,01sa5000001vuxlAAA
01uWC000005q0ZWYAY,01tWC00000DD1gGYAT,BI-SQ-RRM-SUBRM,0,01sa5000001vuxlAAA
01uWC000005q0ZcYAI,01tWC00000DD1gIYAT,BI-CRO-RNM-SCRM,0,01sa5000001vuxlAAA
01uWC000005q0ZiYAI,01tWC00000DD1gKYAT,BI-CRO-RRM-SECL,0,01sa5000001vuxlAAA
01uWC000005q0aBYAQ,01tWC00000DD1h5YAD,FIM-FML-RRM-TAPTIF,0,01sa5000001vuxlAAA
01uWC000005q0aNYAQ,01tWC00000DD1hBYAT,FIM-FIM-RNM-TATBEU,0,01sa5000001vuxlAAA
01uWC000005q0aUYAQ,01tWC00000DD1hDYAT,FIM-FIM-RRM-TRATER,0,01sa5000001vuxlAAA
01uWC000005q0abYAA,01tWC00000DD1hGYAT,FIM-FIM-RNM-TAWPUN,0,01sa5000001vuxlAAA
01uWC000005q0ayYAA,01tWC00000DD1hNYAT,FIM-FIM-RNM-TREN,0,01sa5000001vuxlAAA
01uWC000005q0bXYAQ,01tWC00000DD1hdYAD,FIM-FIM-RRM-TEEESF,0,01sa5000001vuxlAAA
01uWC000005q0bcYAA,01tWC00000DD1heYAD,FIM-FIM-RNM-TEDNM,0,01sa5000001vuxlAAA
01uWC000005q0bjYAA,01tWC00000DD1hgYAD,FIM-FIM-RRM-TEDRM,0,01sa5000001vuxlAAA
01uWC000005q0iIYAQ,01tWC00000DD1mBYAT,DM-SV4-RRM-S4SUPR,0,01sa5000001vuxlAAA
01uWC000005q0iOYAQ,01tWC00000DD1mDYAT,DM-SV4-RNM-S4SUPU,0,01sa5000001vuxlAAA
01uWC000005q0iUYAQ,01tWC00000DD1mFYAT,DM-SV4-RRM-S4SM,0,01sa5000001vuxlAAA
01uWC000005q0iaYAA,01tWC00000DD1mIYAT,DM-SV4-RNM-S4UPNM,0,01sa5000001vuxlAAA
01uWC000005q0igYAA,01tWC00000DD1mKYAT,DM-SV4-RRM-S4UPRM,0,01sa5000001vuxlAAA
01uWC000005q0iwYAA,01tWC00000DD1mVYAT,SM-VMC-RNM-T0PUNM,0,01sa5000001vuxlAAA
01uWC000005q0j2YAA,01tWC00000DD1mXYAT,SM-VMC-RRM-T0PURM,0,01sa5000001vuxlAAA
01uWC000005q0j8YAA,01tWC00000DD1mZYAT,SM-TSK-RNM-TASKNE,0,01sa5000001vuxlAAA
01uWC000005q0jEYAQ,01tWC00000DD1mbYAD,SM-TSK-RRM-TASKRE,0,01sa5000001vuxlAAA
01uWC000005q0kFYAQ,01tWC00000DD1nUYAT,FIM-FIM-RNM-TESSWN,0,01sa5000001vuxlAAA
01uWC000005q0kYYAQ,01tWC00000DD1ndYAD,FIM-FIM-RNM-TRIPED,0,01sa5000001vuxlAAA
01uWC000005q0keYAA,01tWC00000DD1neYAD,FIM-FIM-RNM-TRIEND,0,01sa5000001vuxlAAA
01uWC000005q0kwYAA,01tWC00000DD1nwYAD,FIM-FIM-RNM-TNDNM,0,01sa5000001vuxlAAA
01uWC000005q0yoYAA,01tWC00000DD17kYAD,CS-DFT-RNM-CCINM,0,01sa5000001vuxlAAA
01uWC000005q0yuYAA,01tWC00000DD17mYAD,CS-DFT-RRM-CCIRM,0,01sa5000001vuxlAAA
01uWC000005q0z0YAA,01tWC00000DD17pYAD,DM-DML-RNM-CBNM,0,01sa5000001vuxlAAA
01uWC000005q0z6YAA,01tWC00000DD17rYAD,DM-DML-RRM-CBRM,0,01sa5000001vuxlAAA
01uWC000005q0zCYAQ,01tWC00000DD17sYAD,DM-DML-RNM-CIBNM,0,01sa5000001vuxlAAA
01uWC000005q0zIYAQ,01tWC00000DD17uYAD,DM-DML-RRM-CIBRM,0,01sa5000001vuxlAAA
01uWC000005q0zOYAQ,01tWC00000DD18FYAT,IGA-AAS-RNM-CANM,0,01sa5000001vuxlAAA
01uWC000005q0zUYAQ,01tWC00000DD18HYAT,IGA-AAS-RRM-CARM,0,01sa5000001vuxlAAA
01uWC000005q0zaYAA,01tWC00000DD18JYAT,IGA-AAS-RNM-CAASNM,0,01sa5000001vuxlAAA
01uWC000005q0zgYAA,01tWC00000DD18LYAT,IGA-AAS-RRM-CAASRM,0,01sa5000001vuxlAAA
01uWC000005q0zmYAA,01tWC00000DD18NYAT,IGA-CAI-RNM-CAINM,0,01sa5000001vuxlAAA
01uWC000005q0zsYAA,01tWC00000DD18PYAT,IGA-CAI-RRM-CAIRM,0,01sa5000001vuxlAAA
01uWC000005q0zyYAA,01tWC00000DD18QYAT,IGA-VIS-RNM-CCNM,0,01sa5000001vuxlAAA
01uWC000005q104YAA,01tWC00000DD18SYAT,IGA-VIS-RRM-CCRM,0,01sa5000001vuxlAAA
01uWC000005q10AYAQ,01tWC00000DD18TYAT,IGA-AAS-RNM-CORE,0,01sa5000001vuxlAAA
01uWC000005q10GYAQ,01tWC00000DD18VYAT,IGA-AAS-RRM-COREC,0,01sa5000001vuxlAAA
01uWC000005q10MYAQ,01tWC00000DD18XYAT,IGA-AAS-RNM-CCFRNM,0,01sa5000001vuxlAAA
01uWC000005q10SYAQ,01tWC00000DD18ZYAT,IGA-AAS-RRM-CCFRRM,0,01sa5000001vuxlAAA
01uWC000005q10YYAQ,01tWC00000DD18bYAD,IGA-AAS-RNM-CCLNM,0,01sa5000001vuxlAAA
01uWC000005q10eYAA,01tWC00000DD18dYAD,IGA-AAS-RRM-CCLRM,0,01sa5000001vuxlAAA
01uWC000005q10uYAA,01tWC00000DD18pYAD,OS-CI-RNM-COIM,0,01sa5000001vuxlAAA
01uWC000005q110YAA,01tWC00000DD18rYAD,OS-CI-RRM-COREI,0,01sa5000001vuxlAAA
01uWC000005q116YAA,01tWC00000DD18sYAD,IGA-AAS-RNM-CPNM,0,01sa5000001vuxlAAA
01uWC000005q11CYAQ,01tWC00000DD18uYAD,IGA-AAS-RRM-CPRM,0,01sa5000001vuxlAAA
01uWC000005q11IYAQ,01tWC00000DD18wYAD,IGA-AAS-RNM-COPR,0,01sa5000001vuxlAAA
01uWC000005q11OYAQ,01tWC00000DD18yYAD,IGA-AAS-RRM-COREP,0,01sa5000001vuxlAAA
01uWC000005q11UYAQ,01tWC00000DD190YAD,IGA-VIS-RNM-CRDNM,0,01sa5000001vuxlAAA
01uWC000005q11aYAA,01tWC00000DD192YAD,IGA-VIS-RRM-CRDRM,0,01sa5000001vuxlAAA
01uWC000005q11gYAA,01tWC00000DD196YAD,SM-HCS-RNM-COSTNE,0,01sa5000001vuxlAAA
01uWC000005q11mYAA,01tWC00000DD198YAD,SM-HCS-RRM-COSTRE,0,01sa5000001vuxlAAA
01uWC000005q11sYAA,01tWC00000DD19EYAT,DM-IRC-RNM-CSVCNE,0,01sa5000001vuxlAAA
01uWC000005q18NYAQ,01tWC00000DD1QHYA1,SM-RLP-RRM-LPARRE,0,01sa5000001vuxlAAA
01uWC000005q1A5YAI,01tWC00000DD1QJYA1,SM-LMM-RNM-LMMSNE,0,01sa5000001vuxlAAA
01uWC000005q1ABYAY,01tWC00000DD1QLYA1,SM-LMM-RRM-LMMSRE,0,01sa5000001vuxlAAA
01uWC000005q1AHYAY,01tWC00000DD1QNYA1,SM-LSO-RNM-LSOSNE,0,01sa5000001vuxlAAA
01uWC000005q1AJYAY,01tWC00000DD1QPYA1,SM-LSO-RRM-LSOSRE,0,01sa5000001vuxlAAA
01uWC000005q1APYAY,01tWC00000DD1QRYA1,SM-LAA-RNM-LAASNE,0,01sa5000001vuxlAAA
01uWC000005q1AVYAY,01tWC00000DD1QTYA1,SM-LAA-RRM-LAASRE,0,01sa5000001vuxlAAA
01uWC000005q1AbYAI,01tWC00000DD1QVYA1,SM-LOC-RNM-LOCSNE,0,01sa5000001vuxlAAA
01uWC000005q1AhYAI,01tWC00000DD1QXYA1,SM-LOC-RRM-LOCSRE,0,01sa5000001vuxlAAA
01uWC000005q1AnYAI,01tWC00000DD1QZYA1,DP-DC-RNM-MACCNE,0,01sa5000001vuxlAAA
01uWC000005q1AtYAI,01tWC00000DD1QbYAL,DP-DC-RRM-MACCRE,0,01sa5000001vuxlAAA
01uWC000005q1AzYAI,01tWC00000DD1QjYAL,SM-PN-RNM-MCPRNE,0,01sa5000001vuxlAAA
01uWC000005q1B5YAI,01tWC00000DD1QlYAL,SM-PN-RRM-MCPRRE,0,01sa5000001vuxlAAA
01uWC000005q1BBYAY,01tWC00000DD1QmYAL,CS-DFT-RNM-MAPNEW,0,01sa5000001vuxlAAA
01uWC000005q1BHYAY,01tWC00000DD1QoYAL,CS-DFT-RRM-MAPREN,0,01sa5000001vuxlAAA
01uWC000005q1BNYAY,01tWC00000DD1QqYAL,DP-DC-RNM-MCNM,0,01sa5000001vuxlAAA
01uWC000005q1BTYAY,01tWC00000DD1QsYAL,DP-DC-RRM-MCRM,0,01sa5000001vuxlAAA
01uWC000005q1BZYAY,01tWC00000DD1QtYAL,DP-DC-RNM-MCCOCD,0,01sa5000001vuxlAAA
01uWC000005q1BfYAI,01tWC00000DD1QwYAL,DP-DC-RRM-MCCM,0,01sa5000001vuxlAAA
01uWC000005q1BlYAI,01tWC00000DD1QxYAL,DP-DC-RNM-MCCOEB,0,01sa5000001vuxlAAA
01uWC000005q1BrYAI,01tWC00000DD1QzYAL,DP-DC-RRM-MECL,0,01sa5000001vuxlAAA
01uWC000005q1BxYAI,01tWC00000DD1R0YAL,SM-SYM-RNM-MECO,0,01sa5000001vuxlAAA
01uWC000005q1C3YAI,01tWC00000DD1R2YAL,SM-SYM-RRM-MERM,0,01sa5000001vuxlAAA
01uWC000005q1C9YAI,01tWC00000DD1R4YAL,SM-SYM-RNM-MMNM,0,01sa5000001vuxlAAA
01uWC000005q1CFYAY,01tWC00000DD1R6YAL,SM-SYM-RRM-MMRM,0,01sa5000001vuxlAAA
01uWC000005q1CLYAY,01tWC00000DD1R8YAL,SM-MES-RNM-MESSNE,0,01sa5000001vuxlAAA
01uWC000005q1CRYAY,01tWC00000DD1RAYA1,SM-MES-RRM-MESSRE,0,01sa5000001vuxlAAA
01uWC000005q1CXYAY,01tWC00000DD1RCYA1,SM-MP-RNM-MPNM,0,01sa5000001vuxlAAA
01uWC000005q1CdYAI,01tWC00000DD1REYA1,SM-MP-RRM-MPRM,0,01sa5000001vuxlAAA
01uWC000005q1CjYAI,01tWC00000DD1RGYA1,CM-TQO-RNM-MCPANE,0,01sa5000001vuxlAAA
01uWC000005q1CpYAI,01tWC00000DD1RIYA1,CM-TQO-RRM-MCPARE,0,01sa5000001vuxlAAA
01uWC000005q1CvYAI,01tWC00000DD1RKYA1,DM-DML-RNM-MOAINE,0,01sa5000001vuxlAAA
01uWC000005q1D1YAI,01tWC00000DD1RMYA1,DM-DML-RRM-MOAIRE,0,01sa5000001vuxlAAA
01uWC000005q1D7YAI,01tWC00000DD1RNYA1,SM-HCS-RNM-MIZUNE,0,01sa5000001vuxlAAA
01uWC000005q1JdYAI,01tWC00000DD1c8YAD,CS-PPS-RRM-PPSM,0,01sa5000001vuxlAAA
01uWC000005q1OZYAY,01tWC00000DD1cAYAT,CS-PPM-RNM-PPMIIN,0,01sa5000001vuxlAAA
01uWC000005q1OfYAI,01tWC00000DD1cCYAT,CS-PPM-RRM-PPMIIR,0,01sa5000001vuxlAAA
01uWC000005q1OlYAI,01tWC00000DD1cEYAT,CS-PRA-RNM-PRAIIN,0,01sa5000001vuxlAAA
01uWC000005q1OrYAI,01tWC00000DD1cGYAT,CS-PRA-RRM-PRAIIR,0,01sa5000001vuxlAAA
01uWC000005q1OxYAI,01tWC00000DD1cIYAT,CS-RSA-RNM-PRSIAI,0,01sa5000001vuxlAAA
01uWC000005q1P3YAI,01tWC00000DD1cKYAT,CS-RSA-RRM-PRSM,0,01sa5000001vuxlAAA
01uWC000005q1P9YAI,01tWC00000DD1cMYAT,CS-PSA-RNM-PSANM,0,01sa5000001vuxlAAA
01uWC000005q1PFYAY,01tWC00000DD1cOYAT,CS-PSA-RRM-PSARM,0,01sa5000001vuxlAAA
01uWC000005q1PLYAY,01tWC00000DD1cTYAT,CS-PSI-RNM-PSAIIN,0,01sa5000001vuxlAAA
01uWC000005q1PRYAY,01tWC00000DD1cVYAT,CS-PSI-RRM-PSAIIR,0,01sa5000001vuxlAAA
01uWC000005q1PXYAY,01tWC00000DD1cZYAT,SM-PN-RNM-POWENE,0,01sa5000001vuxlAAA
01uWC000005q1PdYAI,01tWC00000DD1cbYAD,SM-PN-RRM-POWERM,0,01sa5000001vuxlAAA
01uWC000005q1PjYAI,01tWC00000DD1ckYAD,BI-SQ-RNM-PRODNE,0,01sa5000001vuxlAAA
01uWC000005q1PpYAI,01tWC00000DD1cmYAD,BI-SQ-RRM-PRODRE,0,01sa5000001vuxlAAA
01uWC000005q1PvYAI,01tWC00000DD1d7YAD,SM-SYM-RRM-RURM,0,01sa5000001vuxlAAA
01uWC000005q1QBYAY,01tWC00000DD1dBYAT,BI-SDW-RNM-RELNM,0,01sa5000001vuxlAAA
