AttributeValue,QuoteLineItemId,QuoteLineItem.Product2.ProductCode,QuoteLineItem.Fortra_Product_Type__c,QuoteLineItem.NetUnitPrice,QuoteLineItem.UnitPrice,QuoteLineItem.TotalPrice,QuoteLineItem.Source_List_Price__c,QuoteLineItem.Quote.Status,QuoteLineItem.Quote.QuoteTypeText__c
Premier,0QLWC000003DQhE4AW,GS-GSE-RRM-EFEX,Renewal Maintenance,,496.69,496.69,,Approved,Renewal
Premier,0QLWC000003DqHf4AK,GS-GSE-RRM-EERM,Renewal Maintenance,,4546.64,4546.64,,Approved,Renewal
Premier,0QLWC000003DQhF4AW,GS-GSE-RRM-EFEX,Renewal Maintenance,,496.69,496.69,,Approved,Renewal
Premier,0QLWC000003DqHg4AK,GS-GSE-RRM-DMGA,Renewal Maintenance,,2433.5,2433.5,,Approved,Renewal
Standard,0QLWC000003DQhG4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,38.39,38.39,,Approved,Renewal
Premier,0QLWC000003DqHh4AK,GS-GSE-RRM-EFAR,Renewal Maintenance,,437.62,437.62,,Approved,Renewal
Standard,0QLWC000003DQhH4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,38.39,38.39,,Approved,Renewal
Premier,0QLWC000003DqHi4AK,GS-GSE-RRM-EOPM,Renewal Maintenance,,437.62,437.62,,Approved,Renewal
Standard,0QLWC000003DQhI4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,38.39,38.39,,Approved,Renewal
Professional,0QLWC000003DqHj4AK,GS-GSE-RRM-EERM,Renewal Maintenance,,999.76,999.76,,Approved,Renewal
Standard,0QLWC000003DQhJ4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,38.39,38.39,,Approved,Renewal
Professional,0QLWC000003DqHk4AK,GS-GSE-RRM-DMGA,Renewal Maintenance,,535.54,535.54,,Approved,Renewal
Standard,0QLWC000003DQhK4AW,GS-CFT-RRM-CF9REN,Renewal Maintenance,,38.39,38.39,,Approved,Renewal
Professional,0QLWC000003DqHl4AK,GS-GSE-RRM-EFAR,Renewal Maintenance,,96.11,96.11,,Approved,Renewal
Professional,0QLWC000003DQhL4AW,GS-GSE-RRM-EFTSF,Renewal Maintenance,,227.99,227.99,,Approved,Renewal
Professional,0QLWC000003DqHm4AK,GS-GSE-RRM-EOPM,Renewal Maintenance,,96.11,96.11,,Approved,Renewal
Professional,0QLWC000003DQhM4AW,GS-GSE-RRM-EFTSF,Renewal Maintenance,,227.99,227.99,,Approved,Renewal
Premier,0QLWC000003DqHn4AK,GS-GSE-RRM-EFTAS,Renewal Maintenance,,1533.48,1533.48,,Approved,Renewal
Premier,0QLWC000003DQhN4AW,GS-GSE-RRM-EFEX,Renewal Maintenance,,535.67,535.67,,Approved,Renewal
Professional,0QLWC000003DqHo4AK,GS-GSE-RRM-EFTAS,Renewal Maintenance,,337.28,337.28,,Approved,Renewal
Premier,0QLWC000003DQhO4AW,GS-GSE-RRM-EFEX,Renewal Maintenance,,535.67,535.67,,Approved,Renewal
Premier,0QLWC000003DqHp4AK,GS-GSE-RRM-EERM,Renewal Maintenance,,4903.55,4903.55,,Approved,Renewal
Premier,0QLWC000003DQhP4AW,GS-GSE-RRM-EFEX,Renewal Maintenance,,535.67,535.67,,Approved,Renewal
Premier,0QLWC000003DqHq4AK,GS-GSE-RRM-DMGA,Renewal Maintenance,,2624.53,2624.53,,Approved,Renewal
Premier,0QLWC000003DQhQ4AW,GS-GSE-RRM-EFEX,Renewal Maintenance,,535.67,535.67,,Approved,Renewal
Premier,0QLWC000003DqHr4AK,GS-GSE-RRM-EFAR,Renewal Maintenance,,471.98,471.98,,Approved,Renewal
Premier,0QLWC000003DQhR4AW,GS-GSE-RRM-EFEX,Renewal Maintenance,,535.67,535.67,,Approved,Renewal
Premier,0QLWC000003DqHs4AK,GS-GSE-RRM-EOPM,Renewal Maintenance,,471.98,471.98,,Approved,Renewal
Premier,0QLWC000003DQhS4AW,GS-GSE-RRM-EFEX,Renewal Maintenance,,535.67,535.67,,Approved,Renewal
Professional,0QLWC000003DqHt4AK,GS-GSE-RRM-EERM,Renewal Maintenance,,1078.24,1078.24,,Approved,Renewal
Professional,0QLWC000003DqHu4AK,GS-GSE-RRM-DMGA,Renewal Maintenance,,577.58,577.58,,Approved,Renewal
Professional,0QLWC000003DqHv4AK,GS-GSE-RRM-EFAR,Renewal Maintenance,,103.65,103.65,,Approved,Renewal
Professional,0QLWC000003DqHw4AK,GS-GSE-RRM-EOPM,Renewal Maintenance,,103.65,103.65,,Approved,Renewal
Premier,0QLWC000003DqHX4A0,GS-GSE-RRM-EERM,Renewal Maintenance,,4546.64,4546.64,,Approved,Renewal
Premier,0QLWC000003DqHx4AK,GS-GSE-RRM-EFTAS,Renewal Maintenance,,1653.86,1653.86,,Approved,Renewal
Premier,0QLWC000003DqHY4A0,GS-GSE-RRM-EERM,Renewal Maintenance,,2273.32,2273.32,,Approved,Renewal
Professional,0QLWC000003DqHy4AK,GS-GSE-RRM-EFTAS,Renewal Maintenance,,363.76,363.76,,Approved,Renewal
Premier,0QLWC000003DqHZ4A0,GS-GSE-RRM-EFAR,Renewal Maintenance,,437.62,437.62,,Approved,Renewal
Premier,0QLWC000003Dqi74AC,GS-GSE-RRM-EFHT,Renewal Maintenance,,317.79,317.79,,Approved,Renewal
Premier,0QLWC000003Dqi84AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,158.36,158.36,,Approved,Renewal
Premier,0QLWC000003Dqi94AC,GS-GSE-RRM-EFHT,Renewal Maintenance,,158.36,158.36,,Approved,Renewal
Premier,0QLWC000003DqiA4AS,GS-GSE-RRM-EFEX,Renewal Maintenance,,229.46,229.46,,Approved,Renewal
Premier,0QLWC000003DqiB4AS,GS-GSE-RRM-EFAR,Renewal Maintenance,,779.94,779.94,,Approved,Renewal
Professional,0QLWC000003DqIc4AK,GS-GSE-RNM-EEDM,New Maintenance,,0,0,,Approved,New
Premier,0QLWC000003DqiC4AS,GS-GSE-RRM-EFAR,Renewal Maintenance,,389.97,389.97,,Approved,Renewal
Professional,0QLWC000003DqId4AK,GS-GSE-RNM-ESSM,New Maintenance,,0,0,,Approved,New
Professional,0QLWC000003DqIR4A0,GS-GSE-RNM-EF8,New Maintenance,,0,0,,Approved,New
Professional,0QLWC000003DqIV4A0,GS-GSE-RNM-EEDM,New Maintenance,,0,0,,Approved,New
Professional,0QLWC000003DqIW4A0,GS-GSE-RNM-EESM,New Maintenance,,0,0,,Approved,New
Professional,0QLWC000003DqIX4A0,GS-GSE-RNM-ESSM,New Maintenance,,0,0,,Approved,New
Professional,0QLWC000003DqIZ4A0,GS-GSE-RNM-EF8,New Maintenance,,0,0,,Approved,New
Professional,0QLWC000003DQJ74AO,GS-GSE-RRM-DMGA,Renewal Maintenance,,3188.06,3188.06,,Approved,Renewal
Professional,0QLWC000003DQJ84AO,GS-GSE-RRM-DMGA,Renewal Maintenance,,1594.03,1594.03,,Approved,Renewal
Professional,0QLWC000003DQJ94AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,573.71,573.71,,Approved,Renewal
Professional,0QLWC000003DQJA4A4,GS-GSE-RRM-EFAR,Renewal Maintenance,,573.71,573.71,,Approved,Renewal
Professional,0QLWC000003Dqja4AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,316.72,316.72,,Approved,Renewal
Professional,0QLWC000003DQJa4AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,618.74,618.74,,Approved,Renewal
Professional,0QLWC000003DQJB4A4,GS-GSE-RRM-EFAR,Renewal Maintenance,,286.26,286.26,,Approved,Renewal
Professional,0QLWC000003Dqjb4AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,218.58,218.58,,Approved,Renewal
Professional,0QLWC000003DQJb4AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,618.74,618.74,,Approved,Renewal
Professional,0QLWC000003DQJC4A4,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2008.57,2008.57,,Approved,Renewal
Professional,0QLWC000003Dqjc4AC,GS-GSE-RRM-EFHT,Renewal Maintenance,,218.58,218.58,,Approved,Renewal
Professional,0QLWC000003DQJc4AO,GS-GSE-RRM-EFAR,Renewal Maintenance,,308.73,308.73,,Approved,Renewal
Professional,0QLWC000003DQJD4A4,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2008.57,2008.57,,Approved,Renewal
Professional,0QLWC000003Dqjd4AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,340.66,340.66,,Approved,Renewal
Professional,0QLWC000003DQJd4AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2166.24,2166.24,,Approved,Renewal
Professional,0QLWC000003DQJE4A4,GS-GSE-RRM-EFTAS,Renewal Maintenance,,1003.69,1003.69,,Approved,Renewal
Professional,0QLWC000003Dqje4AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,235.1,235.1,,Approved,Renewal
Professional,0QLWC000003DQJe4AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,2166.24,2166.24,,Approved,Renewal
Professional,0QLWC000003DQJF4A4,GS-GSE-RRM-EERM,Renewal Maintenance,,5955.63,5955.63,,Approved,Renewal
Professional,0QLWC000003Dqjf4AC,GS-GSE-RRM-EFHT,Renewal Maintenance,,235.1,235.1,,Approved,Renewal
Professional,0QLWC000003DQJf4AO,GS-GSE-RRM-EFTAS,Renewal Maintenance,,1082.48,1082.48,,Approved,Renewal
Professional,0QLWC000003DQJG4A4,GS-GSE-RRM-EERM,Renewal Maintenance,,5955.63,5955.63,,Approved,Renewal
Professional,0QLWC000003Dqjg4AC,GS-GSE-RRM-EFTSF,Renewal Maintenance,,253.57,253.57,,Approved,Renewal
Professional,0QLWC000003DQJg4AO,GS-GSE-RRM-EERM,Renewal Maintenance,,6423.13,6423.13,,Approved,Renewal
Professional,0QLWC000003DQJH4A4,GS-GSE-RRM-EERM,Renewal Maintenance,,2977.81,2977.81,,Approved,Renewal
Professional,0QLWC000003Dqjh4AC,GS-GSE-RRM-EFHT,Renewal Maintenance,,253.57,253.57,,Approved,Renewal
Professional,0QLWC000003DQJh4AO,GS-GSE-RRM-EERM,Renewal Maintenance,,6423.13,6423.13,,Approved,Renewal
Professional,0QLWC000003DQJI4A4,GS-GSE-RRM-EOPM,Renewal Maintenance,,573.71,573.71,,Approved,Renewal
Professional,0QLWC000003Dqji4AC,GS-GSE-RRM-EFEX,Renewal Maintenance,,367.41,367.41,,Approved,Renewal
Professional,0QLWC000003DQJi4AO,GS-GSE-RRM-EERM,Renewal Maintenance,,3211.57,3211.57,,Approved,Renewal
Professional,0QLWC000003DQJJ4A4,GS-GSE-RRM-EOPM,Renewal Maintenance,,573.71,573.71,,Approved,Renewal
Professional,0QLWC000003DQJj4AO,GS-GSE-RRM-EOPM,Renewal Maintenance,,618.74,618.74,,Approved,Renewal
Professional,0QLWC000003DQJK4A4,GS-GSE-RRM-EOPM,Renewal Maintenance,,286.26,286.26,,Approved,Renewal
Professional,0QLWC000003DQJk4AO,GS-GSE-RRM-EOPM,Renewal Maintenance,,618.74,618.74,,Approved,Renewal
Professional,0QLWC000003DQJL4A4,GS-GSE-RRM-DMRM,Renewal Maintenance,,1436.05,1436.05,,Approved,Renewal
Professional,0QLWC000003DQJl4AO,GS-GSE-RRM-EOPM,Renewal Maintenance,,308.73,308.73,,Approved,Renewal
Professional,0QLWC000003DQJM4A4,GS-GSE-RRM-EERM,Renewal Maintenance,,5955.63,5955.63,,Approved,Renewal
Professional,0QLWC000003DQJm4AO,GS-GSE-RRM-DMRM,Renewal Maintenance,,1548.78,1548.78,,Approved,Renewal
Professional,0QLWC000003DQJN4A4,GS-GSE-RRM-EERM,Renewal Maintenance,,1964.62,1964.62,,Approved,Renewal
Professional,0QLWC000003DQJn4AO,GS-GSE-RRM-EERM,Renewal Maintenance,,6423.13,6423.13,,Approved,Renewal
Professional,0QLWC000003DQJO4A4,GS-GSE-RRM-EOPM,Renewal Maintenance,,188.86,188.86,,Approved,Renewal
Professional,0QLWC000003DQJo4AO,GS-GSE-RRM-EERM,Renewal Maintenance,,2118.84,2118.84,,Approved,Renewal
Professional,0QLWC000003DQJP4A4,GS-GSE-RRM-EFTAS,Renewal Maintenance,,662.79,662.79,,Approved,Renewal
Professional,0QLWC000003DQJp4AO,GS-GSE-RRM-EOPM,Renewal Maintenance,,203.69,203.69,,Approved,Renewal
Professional,0QLWC000003DQJQ4A4,GS-GSE-RRM-DMGA,Renewal Maintenance,,1052.39,1052.39,,Approved,Renewal
Professional,0QLWC000003DQJq4AO,GS-GSE-RRM-DMGA,Renewal Maintenance,,3708.21,3708.21,,Approved,Renewal
Premier,0QLWC000003Dqjr4AC,GS-GSE-RNM-SYNM,New Maintenance,,28.96,28.96,,Approved,Renewal
Professional,0QLWC000003DQJr4AO,GS-GSE-RRM-DMGA,Renewal Maintenance,,3708.21,3708.21,,Approved,Renewal
Professional,0QLWC000003DQJs4AO,GS-GSE-RRM-DMGA,Renewal Maintenance,,1854.11,1854.11,,Approved,Renewal
