AttributeValue,QuoteLineItemId,QuoteLineItem.Product2Id,QuoteLineItem.Product2.Name,QuoteLineItem.Product2.ProductCode,QuoteLineItem.Fortra_Product_Type__c,QuoteLineItem.NetUnitPrice,QuoteLineItem.Source_List_Price__c,QuoteLineItem.Quote.Status
Premier,0QLWC000003E9y24AC,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Draft
Premier,0QLWC000003E9y34AC,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Draft
Premier,0QLWC000003E9y44AC,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Draft
Premier,0QLWC000003E9y54AC,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Draft
Premier,0QLWC000003E9y64AC,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Draft
Professional,0QLWC000003E9Y64AK,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Premier,0QLWC000003E9y74AC,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Draft
Premier,0QLWC000003EZ9N4AW,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9o4AG,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9O4AW,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Standard,0QLWC000003Ez9p4AC,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9p4AG,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9P4AW,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Standard,0QLWC000003Ez9q4AC,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9q4AG,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9Q4AW,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Standard,0QLWC000003Ez9r4AC,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9r4AG,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9R4AW,01tWC00000DD1GHYA1,EFT Workspaces-RenewalMaintenance,GS-GSE-RRM-EWRM,Renewal Maintenance,,,Approved
Standard,0QLWC000003Ez9s4AC,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9s4AG,01tWC00000DD1yFYAT,WSM Module-RenewalMaintenance,GS-GSE-RRM-WSMM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9S4AW,01tWC00000DD1GHYA1,EFT Workspaces-RenewalMaintenance,GS-GSE-RRM-EWRM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9t4AG,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9T4AW,01tWC00000DD1GHYA1,EFT Workspaces-RenewalMaintenance,GS-GSE-RRM-EWRM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9u4AG,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9U4AW,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9v4AG,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9V4AW,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9w4AG,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9W4AW,01tWC00000DD1ESYA1,EFT AWE Module-RenewalMaintenance,GS-GSE-RRM-EFTAW,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9x4AG,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9X4AW,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9y4AG,01tWC00000DD1EUYA1,EFT BAM Module-RenewalMaintenance,GS-GSE-RRM-EBMM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9Y4AW,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9z4AG,01tWC00000DD1yFYAT,WSM Module-RenewalMaintenance,GS-GSE-RRM-WSMM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZ9Z4AW,01tWC00000DD1EUYA1,EFT BAM Module-RenewalMaintenance,GS-GSE-RRM-EBMM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZA04AO,01tWC00000DD1GHYA1,EFT Workspaces-RenewalMaintenance,GS-GSE-RRM-EWRM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZA14AO,01tWC00000DD1EXYA1,EFT BAM Portal-RenewalMaintenance,GS-GSE-RRM-EFBA,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZA24AO,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZA34AO,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZA44AO,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZA54AO,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZA64AO,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZA74AO,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZA84AO,01tWC00000DD1CMYA1,DMZ Gateway Enterprise-RenewalMaintenance,GS-GSE-RRM-DMGA,Renewal Maintenance,,,Approved
Standard,0QLWC000003EzAb4AK,01tWC00000DD19QYAT,CuteFTP 9-NewMaintenance,GS-CFT-RNM-CF9NEW,New Maintenance,,,Draft
Standard,0QLWC000003EzAd4AK,01tWC00000DD19QYAT,CuteFTP 9-NewMaintenance,GS-CFT-RNM-CF9NEW,New Maintenance,,,Approved
Professional,0QLWC000003EZAi4AO,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZAj4AO,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZAk4AO,01tWC00000DD1F2YAL,EFT Express ESM-RenewalMaintenance,GS-GSE-RRM-EFTEE,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZAl4AO,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZAm4AO,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Standard,0QLWC000003EzAN4A0,01tWC00000DD19QYAT,CuteFTP 9-NewMaintenance,GS-CFT-RNM-CF9NEW,New Maintenance,,,Approved
Professional,0QLWC000003EZAn4AO,01tWC00000DD1F2YAL,EFT Express ESM-RenewalMaintenance,GS-GSE-RRM-EFTEE,Renewal Maintenance,,,Approved
Standard,0QLWC000003EzAP4A0,01tWC00000DD19QYAT,CuteFTP 9-NewMaintenance,GS-CFT-RNM-CF9NEW,New Maintenance,,,Approved
Professional,0QLWC000003EZAx4AO,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZAy4AO,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Standard,0QLWC000003EzAz4AK,01tWC00000DD19QYAT,CuteFTP 9-NewMaintenance,GS-CFT-RNM-CF9NEW,New Maintenance,,,Approved
Professional,0QLWC000003EZAz4AO,01tWC00000DD1F2YAL,EFT Express ESM-RenewalMaintenance,GS-GSE-RRM-EFTEE,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBE4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBF4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBG4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBH4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBh4AO,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBI4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBi4AO,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBJ4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBK4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBL4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBl4AO,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBM4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBm4AO,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBN4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBn4AO,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBO4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBP4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBp4AO,01tWC00000DD1EiYAL,EFT Enterprise-NewMaintenance,GS-GSE-RNM-EFTE,New Maintenance,,,Accepted
Standard,0QLWC000003EZBQ4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBq4AO,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBR4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBr4AO,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBS4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBs4AO,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBT4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBt4AO,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBU4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBu4AO,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBV4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZBv4AO,01tWC00000DD1FfYAL,EFT OpenPGP Module-RenewalMaintenance,GS-GSE-RRM-EOPM,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBW4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzBw4AK,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBX4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzBx4AK,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Standard,0QLWC000003EZBY4A4,01tWC00000DD19SYAT,CuteFTP 9-RenewalMaintenance,GS-CFT-RRM-CF9REN,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzBy4AK,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzBz4AK,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZBz4AO,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzC04AK,01tWC00000DD1FWYA1,EFT HTTP/S Module-RenewalMaintenance,GS-GSE-RRM-EFHT,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZC04AO,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzC14AK,01tWC00000DD1EwYAL,EFT Express DMZ Gateway-RenewalMaintenance,GS-GSE-RRM-EFEXPR,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZC14AO,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzC24AK,01tWC00000DD1FSYA1,EFT FTC Module-RenewalMaintenance,GS-GSE-RRM-EFTFT,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZC24AO,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzC34AK,01tWC00000DD1FNYA1,EFT FM Module-RenewalMaintenance,GS-GSE-RRM-EFFM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZC34AO,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZC44AO,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZC54AO,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZC64AO,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZC74AO,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZC84AO,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZC94AO,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZCA4A4,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZCB4A4,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZCC4A4,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Standard,0QLWC000003EzCD4A0,01tWC00000DD19QYAT,CuteFTP 9-NewMaintenance,GS-CFT-RNM-CF9NEW,New Maintenance,,,Approved
Premier,0QLWC000003EZCD4A4,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZCE4A4,01tWC00000DD1ELYA1,EFT ASM Module-RenewalMaintenance,GS-GSE-RRM-EFTAS,Renewal Maintenance,,,Approved
Premier,0QLWC000003EZCF4A4,01tWC00000DD1EjYAL,EFT Enterprise-RenewalMaintenance,GS-GSE-RRM-EERM,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzCf4AK,01tWC00000DD1kYYAT,SFTP Server-NewMaintenance,GS-GSE-RNM-SFTPNE,New Maintenance,,,Approved
Professional,0QLWC000003EzCG4A0,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Premier,0QLWC000003EZCG4A4,01tWC00000DD1EFYA1,EFT ARM Module-RenewalMaintenance,GS-GSE-RRM-EFAR,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzCi4AK,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Professional,0QLWC000003EZCj4AO,01tWC00000DD1EoYAL,EFT Express-RenewalMaintenance,GS-GSE-RRM-EFEX,Renewal Maintenance,,,Approved
Professional,0QLWC000003EZCk4AO,01tWC00000DD1FyYAL,EFT SFTP Module-RenewalMaintenance,GS-GSE-RRM-EFTSF,Renewal Maintenance,,,Approved
Professional,0QLWC000003EzCL4A0,01tWC00000DD1kcYAD,SFTP Server Bundle-NewMaintenance,GS-GSE-RNM-SFTPBN,New Maintenance,,,Approved
Professional,0QLWC000003EzCl4AK,01tWC00000DD13cYAD,Folder Monitor-NewMaintenance,GS-GSE-RNM-FOLDNE,New Maintenance,,,Approved
Professional,0QLWC000003EzCN4A0,01tWC00000DD13ZYAT,Audit & Reporting-NewMaintenance,GS-GSE-RNM-ARNM,New Maintenance,,,Approved
Professional,0QLWC000003EzCn4AK,01tWC00000DCxmEYAT,Transfer Actions-NewMaintenance,GS-GSE-RNM-TRANNE,New Maintenance,,,Approved
Professional,0QLWC000003EzCO4A0,01tWC00000DD1kYYAT,SFTP Server-NewMaintenance,GS-GSE-RNM-SFTPNE,New Maintenance,,,Approved
Professional,0QLWC000003EzCo4AK,01tWC00000DCxmEYAT,Transfer Actions-NewMaintenance,GS-GSE-RNM-TRANNE,New Maintenance,,,Draft
Professional,0QLWC000003EzCP4A0,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Professional,0QLWC000003EzCp4AK,01tWC00000DD13cYAD,Folder Monitor-NewMaintenance,GS-GSE-RNM-FOLDNE,New Maintenance,,,Draft
Professional,0QLWC000003EzCQ4A0,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Professional,0QLWC000003EzCq4AK,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Professional,0QLWC000003EzCR4A0,01tWC00000DD1kcYAD,SFTP Server Bundle-NewMaintenance,GS-GSE-RNM-SFTPBN,New Maintenance,,,Approved
Premier,0QLWC000003EZCR4A4,01tWC00000DD1DzYAL,EFT 8 Enterprise-NewMaintenance,GS-GSE-RNM-E8EM,New Maintenance,,,Approved
Professional,0QLWC000003EzCr4AK,01tWC00000DD1kYYAT,SFTP Server-NewMaintenance,GS-GSE-RNM-SFTPNE,New Maintenance,,,Approved
Professional,0QLWC000003EzCS4A0,01tWC00000DD13ZYAT,Audit & Reporting-NewMaintenance,GS-GSE-RNM-ARNM,New Maintenance,,,Approved
Professional,0QLWC000003EzCs4AK,01tWC00000DCxmEYAT,Transfer Actions-NewMaintenance,GS-GSE-RNM-TRANNE,New Maintenance,,,Approved
Professional,0QLWC000003EzCT4A0,01tWC00000DD1kYYAT,SFTP Server-NewMaintenance,GS-GSE-RNM-SFTPNE,New Maintenance,,,Approved
Professional,0QLWC000003EzCt4AK,01tWC00000DD13cYAD,Folder Monitor-NewMaintenance,GS-GSE-RNM-FOLDNE,New Maintenance,,,Approved
Professional,0QLWC000003EzCU4A0,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Premier,0QLWC000003EZCU4A4,01tWC00000DD11oYAD,Advanced Security Module ASM-NewMaintenance,GS-GSE-RNM-ASMANM,New Maintenance,,,Approved
Professional,0QLWC000003EzCV4A0,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Premier,0QLWC000003EZCV4A4,01tWC00000DD1EPYA1,EFT Auditing & Reporting Module ARM-NewMaintenance,GS-GSE-RNM-EFTAU,New Maintenance,,,Approved
Professional,0QLWC000003EzCW4A0,01tWC00000DD1kcYAD,SFTP Server Bundle-NewMaintenance,GS-GSE-RNM-SFTPBN,New Maintenance,,,Approved
Professional,0QLWC000003EzCX4A0,01tWC00000DD13ZYAT,Audit & Reporting-NewMaintenance,GS-GSE-RNM-ARNM,New Maintenance,,,Approved
Professional,0QLWC000003EzCY4A0,01tWC00000DD1kYYAT,SFTP Server-NewMaintenance,GS-GSE-RNM-SFTPNE,New Maintenance,,,Approved
Professional,0QLWC000003EzCy4AK,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Professional,0QLWC000003EzCZ4A0,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Professional,0QLWC000003EzCz4AK,01tWC00000DD1kYYAT,SFTP Server-NewMaintenance,GS-GSE-RNM-SFTPNE,New Maintenance,,,Approved
Professional,0QLWC000003EzD04AK,01tWC00000DCxmEYAT,Transfer Actions-NewMaintenance,GS-GSE-RNM-TRANNE,New Maintenance,,,Approved
Professional,0QLWC000003EzD14AK,01tWC00000DD13cYAD,Folder Monitor-NewMaintenance,GS-GSE-RNM-FOLDNE,New Maintenance,,,Approved
Premier,0QLWC000003Ezda4AC,01tWC00000DD1PxYAL,HTTPS Server (includes Web client)-NewMaintenance,GS-GSE-RNM-HTTPSS,New Maintenance,,,Approved
Premier,0QLWC000003Ezdb4AC,01tWC00000DD1yAYAT,Workspaces-NewMaintenance,GS-GSE-RNM-WORKNE,New Maintenance,,,Approved
Premier,0QLWC000003Ezdd4AC,01tWC00000DD1RgYAL,Multi-site Gateway-NewMaintenance,GS-GSE-RNM-MSGNEW,New Maintenance,,,Approved
Premier,0QLWC000003Ezde4AC,01tWC00000DD13ZYAT,Audit & Reporting-NewMaintenance,GS-GSE-RNM-ARNM,New Maintenance,,,Approved
Premier,0QLWC000003Ezdf4AC,01tWC00000DD1HLYA1,Enterprise Actions-NewMaintenance,GS-GSE-RNM-EANM,New Maintenance,,,Approved
Premier,0QLWC000003Ezdg4AC,01tWC00000DD1dyYAD,Scheduler-NewMaintenance,GS-GSE-RNM-SCHENE,New Maintenance,,,Approved
Premier,0QLWC000003Ezdk4AC,01tWC00000DD1DwYAL,EFT 8 Continuum-NewMaintenance,GS-GSE-RNM-EFT8,New Maintenance,,,Approved
Premier,0QLWC000003Ezdl4AC,01tWC00000DD1PxYAL,HTTPS Server (includes Web client)-NewMaintenance,GS-GSE-RNM-HTTPSS,New Maintenance,,,Approved
Premier,0QLWC000003Ezdm4AC,01tWC00000DD1RgYAL,Multi-site Gateway-NewMaintenance,GS-GSE-RNM-MSGNEW,New Maintenance,,,Approved
Premier,0QLWC000003Ezdn4AC,01tWC00000DD13ZYAT,Audit & Reporting-NewMaintenance,GS-GSE-RNM-ARNM,New Maintenance,,,Approved
Premier,0QLWC000003Ezdo4AC,01tWC00000DD1HLYA1,Enterprise Actions-NewMaintenance,GS-GSE-RNM-EANM,New Maintenance,,,Approved
